candidate_id,committee_id,transaction_date,transaction_amount
H8PA07200,C70004262,8/31/2022 0:00,103.09
S0AZ00350,C70004262,8/31/2022 0:00,115.97
H6NV04020,C70004262,8/31/2022 0:00,4772.75
S2CA00955,C70004262,8/31/2022 0:00,3555.67
H2PA17079,C70004262,8/31/2022 0:00,4476.25
H2OH01194,C70004262,8/31/2022 0:00,4345.17
H2NC14019,C70004262,8/31/2022 0:00,77.32
H2OR04095,C70004262,8/31/2022 0:00,103.09
H2CO08020,C70004262,8/31/2022 0:00,5134.66
H6VA04061,C70004262,8/31/2022 0:00,4772.75
H8VA10106,C70004262,8/31/2022 0:00,4772.75
S2WA00189,C70004262,8/31/2022 0:00,6517.75
H8CO07045,C70004262,8/31/2022 0:00,103.09
S2FL00631,C70004262,8/31/2022 0:00,309.27
H8MI08102,C70004262,8/31/2022 0:00,103.09
S6OR00110,C70004262,8/31/2022 0:00,103.09
H8VA02111,C70004262,8/31/2022 0:00,103.09
H6VA04061,C70004262,8/31/2022 0:00,103.09
H2NV04011,C70004262,8/31/2022 0:00,4772.75
H8PA06087,C70004262,8/31/2022 0:00,4476.25
H8VA07094,C70004262,8/31/2022 0:00,4772.75
S2OH00402,C70004262,8/31/2022 0:00,309.27
H8NV03036,C70004262,8/31/2022 0:00,4772.75
H8NH01210,C70004262,8/31/2022 0:00,7382.67
S4CA00522,C70004262,8/31/2022 0:00,103.09
S2WI00441,C70004262,8/31/2022 0:00,309.26
H2NM02191,C70004262,8/31/2022 0:00,38.65
H6MN02131,C70004262,8/31/2022 0:00,38.65
H8MI08102,C70004262,8/31/2022 0:00,5134.67
H8AZ09040,C70004262,8/31/2022 0:00,77.32
H8WA08189,C70004262,8/31/2022 0:00,154.62
H2RI02184,C70004262,8/31/2022 0:00,38.65
S0AZ00350,C70004262,8/31/2022 0:00,10322
H0NH02181,C70004262,8/31/2022 0:00,7382.66
H8WA08189,C70004262,8/31/2022 0:00,6517.75
S0CO00211,C70004262,8/31/2022 0:00,103.09
S6NV00200,C70004262,8/31/2022 0:00,193.29
H8PA06087,C70004262,8/31/2022 0:00,103.09
H2PA18200,C70004262,8/31/2022 0:00,4476.25
H2MI05119,C70004262,8/31/2022 0:00,103.09
H2AZ02311,C70004262,8/31/2022 0:00,4196.07
S2WI00441,C70004262,8/31/2022 0:00,5333.5
H8CA49058,C70004262,8/31/2022 0:00,103.09
H2NC14076,C70004262,8/31/2022 0:00,77.32
H6AZ01199,C70004262,8/31/2022 0:00,4196.07
H8AZ09040,C70004262,8/31/2022 0:00,4196.07
S2FL00631,C70004262,8/31/2022 0:00,8886.25
H2NC14076,C70004262,8/31/2022 0:00,7334.18
H8NH01210,C70004262,8/31/2022 0:00,103.09
H2OR06066,C70004262,8/31/2022 0:00,4345.16
H8PA15229,C70004262,8/31/2022 0:00,4476.25
H8VA02111,C70004262,8/31/2022 0:00,4772.75
H0MI03316,C70004262,8/31/2022 0:00,5134.66
S6NH00091,C70004262,8/31/2022 0:00,13508.6
H8VA06104,C70006432,8/31/2022 0:00,425.86
H8VA01147,C70006432,8/31/2022 0:00,425.86
H0CA18100,C70006432,8/31/2022 0:00,425.86
H2VA07261,C70006432,8/31/2022 0:00,425.86
H0VA09055,C70006432,8/31/2022 0:00,425.86
H8SD01055,C70006432,8/31/2022 0:00,381.87
S2SD00068,C70006432,8/31/2022 0:00,381.87
H2VA02064,C70006432,8/31/2022 0:00,425.86
S2NC00497,C70000112,8/31/2022 0:00,47.5
S2NC00497,C70000112,8/31/2022 0:00,47.5
H8KS03155,C70000112,8/31/2022 0:00,47.5
S6NV00200,C70000112,8/31/2022 0:00,31.25
S2NC00497,C70000112,8/31/2022 0:00,62.5
S2NC00497,C70000112,8/31/2022 0:00,47.5
S2NC00497,C70000112,8/31/2022 0:00,62.5
S2NC00497,C70000112,8/31/2022 0:00,47.5
S0GA00559,C70000112,8/31/2022 0:00,95
S0GA00559,C70000112,8/31/2022 0:00,95
S2NV00324,C70000112,8/31/2022 0:00,31.25
S2NC00497,C70000112,8/31/2022 0:00,47.5
S2OH00436,C70000112,9/1/2022 0:00,95
S0AZ00350,C70000112,9/1/2022 0:00,95
S2AZ00372,C70000112,9/1/2022 0:00,95
S2OH00436,C70000112,9/1/2022 0:00,142.5
S2OH00402,C70000112,9/1/2022 0:00,95
S2OH00436,C70000112,9/1/2022 0:00,95
S2OH00402,C70000112,9/1/2022 0:00,142.5
S2OH00402,C70000112,9/1/2022 0:00,95
H0IN01150,C70000112,9/2/2022 0:00,625
S0AZ00350,C70000112,9/2/2022 0:00,47.5
S2WI00441,C70000112,9/2/2022 0:00,15.63
S6NH00091,C70006325,9/2/2022 0:00,110.85
S0ND00093,C70006432,9/2/2022 0:00,74.31
H2MN01223,C70006432,9/2/2022 0:00,702.9
H8MN08043,C70006432,9/2/2022 0:00,702.9
H4MN06087,C70006432,9/2/2022 0:00,702.9
H0MN07091,C70006432,9/2/2022 0:00,702.9
H8ND00096,C70006432,9/2/2022 0:00,74.31
H0MN02134,C70006432,9/2/2022 0:00,702.9
S2AZ00372,C70000112,9/2/2022 0:00,47.5
S6NV00324,C70000112,9/3/2022 0:00,93.75
S6NC00200,C70000112,9/3/2022 0:00,93.75
S6NV00324,C70000112,9/4/2022 0:00,31.25
H8MI11254,C70000666,9/4/2022 0:00,175.14
S6NV00200,C70000112,9/4/2022 0:00,31.25
H8VA02111,C70000112,9/5/2022 0:00,31.25
S2OH00436,C70000112,9/5/2022 0:00,62.5
S2OH00402,C70000112,9/5/2022 0:00,62.5
S6PA00274,C70000112,9/5/2022 0:00,987.5
H2OH13264,C70000112,9/6/2022 0:00,312.5
H6PA08277,C70006184,9/6/2022 0:00,26190
H8VA07094,C70006184,9/6/2022 0:00,15825
S6NH00091,C70006184,9/6/2022 0:00,34973
H6NE02125,C70006184,9/6/2022 0:00,19692
H0NY02234,C70006184,9/6/2022 0:00,17764
S6PA00274,C70006184,9/6/2022 0:00,119276
S0CO00211,C70006184,9/6/2022 0:00,75658
S4AK00099,C70006184,9/6/2022 0:00,43975
H8FL27185,C70006184,9/6/2022 0:00,800
H2MI05119,C70006184,9/6/2022 0:00,20632
S2NC00497,C70006184,9/6/2022 0:00,19580
H8PA15229,C70006184,9/6/2022 0:00,8750
H8PA06087,C70006184,9/6/2022 0:00,8211
S2OH00436,C70000112,9/6/2022 0:00,156.25
S2OH00402,C70000112,9/6/2022 0:00,156.25
S2OH00402,C70000112,9/6/2022 0:00,47.5
S6PA00274,C70000112,9/7/2022 0:00,7.82
S6PA00274,C70000112,9/7/2022 0:00,7.82
S2NC00505,C70000112,9/7/2022 0:00,15.63
S2NC00505,C70000112,9/7/2022 0:00,15.63
S6PA00274,C70000112,9/7/2022 0:00,7.82
S2WI00441,C70000112,9/7/2022 0:00,15.63
S6PA00274,C70000112,9/7/2022 0:00,7.82
S2NC00497,C70000112,9/7/2022 0:00,15.63
S2NC00497,C70000112,9/7/2022 0:00,15.63
H6MN02131,C70000112,9/7/2022 0:00,125
S2OH00402,C70000112,9/8/2022 0:00,395
S2WI00441,C70000112,9/8/2022 0:00,31.25
,C70000666,9/8/2022 0:00,539.75
H2RI02184,C70006325,9/8/2022 0:00,559.92
S2WI00441,C70000112,9/8/2022 0:00,25
S2WI00441,C70000112,9/9/2022 0:00,375
H2MI05119,C70000666,9/9/2022 0:00,737.76
S6PA00274,C70000112,9/9/2022 0:00,15.63
H8NJ03073,C70000112,9/9/2022 0:00,526.73
H8CT05245,C70000112,9/9/2022 0:00,475
S2OH00402,C70000112,9/9/2022 0:00,395
S2WI00441,C70000112,9/9/2022 0:00,500
S2WI00441,C70000112,9/9/2022 0:00,375
S6PA00274,C70000112,9/9/2022 0:00,12.5
S2WI00441,C70000112,9/10/2022 0:00,62.5
H2AZ02311,C70000112,9/10/2022 0:00,125
S6PA00274,C70000112,9/10/2022 0:00,125
S2OH00436,C70000112,9/10/2022 0:00,19
S2OH00402,C70000112,9/10/2022 0:00,19
S0AZ00350,C70000112,9/10/2022 0:00,62.5
H2MI05119,C70000112,9/10/2022 0:00,57
H2RI02226,C70006432,9/11/2022 0:00,1.6
S8VA07094,C70000112,9/11/2022 0:00,62.5
H2AZ06221,C70000112,9/11/2022 0:00,62.5
S0AZ00350,C70000112,9/11/2022 0:00,31.25
S6PA00274,C70000112,9/12/2022 0:00,375
H2OH13264,C70000120,9/12/2022 0:00,795.01
H2OH01194,C70000120,9/12/2022 0:00,734.91
H2OH09031,C70000120,9/12/2022 0:00,1124.48
S2OH00402,C70000120,9/12/2022 0:00,15953.82
S0FL00338,C70006432,9/12/2022 0:00,2.33
H2OH09031,C70000112,9/12/2022 0:00,15.63
H8PA15229,C70000112,9/12/2022 0:00,395
H2PA17079,C70000112,9/12/2022 0:00,395
S6PA00274,C70000112,9/12/2022 0:00,375
S2OH00402,C70000112,9/12/2022 0:00,7.82
S2WI00441,C70000112,9/12/2022 0:00,31.25
H2OH09031,C70000112,9/12/2022 0:00,15.63
S6PA00274,C70000112,9/12/2022 0:00,375
S2OH00402,C70000112,9/12/2022 0:00,18.75
S2OH00436,C70000112,9/12/2022 0:00,7.82
H8VA02111,C70000112,9/12/2022 0:00,197.5
S6PA00274,C70000112,9/12/2022 0:00,375
S2WI00441,C70000112,9/12/2022 0:00,125
S2OH00402,C70000112,9/12/2022 0:00,125
S2OH00436,C70000112,9/12/2022 0:00,18.75
S6PA00274,C70000112,9/12/2022 0:00,375
S6PA00274,C70000112,9/12/2022 0:00,250
S2NC00505,C70000112,9/12/2022 0:00,15.63
S2NC00497,C70000112,9/12/2022 0:00,15.63
S2NC00497,C70000112,9/12/2022 0:00,15.63
S2NC00505,C70000112,9/12/2022 0:00,15.63
S2NC00505,C70000112,9/12/2022 0:00,15.63
S2NC00497,C70000112,9/12/2022 0:00,15.63
H8VA10106,C70000112,9/12/2022 0:00,17.27
H2VA01124,C70000112,9/12/2022 0:00,17.27
H4VA08224,C70000112,9/12/2022 0:00,17.27
H8VA07094,C70000112,9/12/2022 0:00,17.27
H8VA06138,C70000112,9/12/2022 0:00,17.27
H4NJ12149,C70000112,9/12/2022 0:00,312.5
H2VA05091,C70000112,9/12/2022 0:00,17.27
H2PA17103,C70000112,9/12/2022 0:00,312.5
H8VA11062,C70000112,9/12/2022 0:00,17.27
H2VA09085,C70000112,9/12/2022 0:00,17.27
H6VA04061,C70000112,9/12/2022 0:00,17.27
H6VA01117,C70000112,9/12/2022 0:00,17.27
H8VA02111,C70000112,9/12/2022 0:00,17.27
H2PA10124,C70006176,9/13/2022 0:00,408.34
S2OH00402,C70000112,9/13/2022 0:00,18.75
H8PA06087,C70006176,9/13/2022 0:00,408.34
H2PA18200,C70006176,9/13/2022 0:00,408.34
H4PA13199,C70006176,9/13/2022 0:00,408.34
H8PA04116,C70006176,9/13/2022 0:00,408.34
H2PA16097,C70006176,9/13/2022 0:00,408.34
H8PA07200,C70006176,9/13/2022 0:00,408.34
S6PA00274,C70006176,9/13/2022 0:00,408.34
S2PA00638,C70006176,9/13/2022 0:00,408.34
H8PA15229,C70006176,9/13/2022 0:00,408.34
H2PA17079,C70006176,9/13/2022 0:00,408.34
H2PA17103,C70006176,9/13/2022 0:00,408.34
H6PA02171,C70006176,9/13/2022 0:00,408.34
H6PA08277,C70006176,9/13/2022 0:00,408.34
H2AL05102,C70006432,9/13/2022 0:00,5.44
S2OH00436,C70000112,9/13/2022 0:00,18.75
S2OH00436,C70000112,9/13/2022 0:00,15.63
S2WI00441,C70000112,9/13/2022 0:00,21.88
S2OH00402,C70000112,9/13/2022 0:00,15.63
S2OH00436,C70000112,9/13/2022 0:00,15.63
S2OH00402,C70000112,9/13/2022 0:00,15.63
H2WI01100,C70000112,9/13/2022 0:00,43.75
S0AZ00350,C70000112,9/14/2022 0:00,51.86
S0GA00559,C70005988,9/14/2022 0:00,596.52
S2WI00441,C70000666,9/14/2022 0:00,231.34
S6IN00191,C70006432,9/14/2022 0:00,522.86
H8IN06129,C70006432,9/14/2022 0:00,522.86
H0IN08114,C70006432,9/14/2022 0:00,522.86
H6IN03229,C70006432,9/14/2022 0:00,522.86
H2IN01172,C70006432,9/14/2022 0:00,522.86
H8IN04199,C70006432,9/14/2022 0:00,522.86
H0IN05326,C70006432,9/14/2022 0:00,522.86
H2NV03153,C70006432,9/14/2022 0:00,113.2
H2NV03161,C70006432,9/14/2022 0:00,113.2
H4MT00050,C70006432,9/14/2022 0:00,873.77
H8NM02156,C70006432,9/14/2022 0:00,498.4
H2NV02395,C70006432,9/14/2022 0:00,113.2
S2NV00324,C70006432,9/14/2022 0:00,113.2
H6IN09143,C70006432,9/14/2022 0:00,522.86
H2RI02226,C70006432,9/14/2022 0:00,198.87
H0NV04023,C70006432,9/14/2022 0:00,113.2
H4MT01041,C70006432,9/14/2022 0:00,873.77
S6NV00200,C70000112,9/14/2022 0:00,159.65
S6PA00274,C70000112,9/14/2022 0:00,1.63
S6PA00274,C70000112,9/14/2022 0:00,24.91
H2OH09031,C70000112,9/14/2022 0:00,125
S6PA00274,C70000112,9/14/2022 0:00,6.53
S2WI00441,C70000112,9/14/2022 0:00,45.73
S2WI00441,C70000112,9/14/2022 0:00,121.68
S0AZ00350,C70000112,9/14/2022 0:00,113.1
S6PA00274,C70000112,9/14/2022 0:00,2.86
S6PA00274,C70000112,9/14/2022 0:00,35.11
S6PA00274,C70000112,9/14/2022 0:00,18.78
S6PA00274,C70000112,9/14/2022 0:00,44.1
S6PA00274,C70000112,9/14/2022 0:00,131.88
S2OH00436,C70000112,9/14/2022 0:00,62.5
S0AZ00350,C70000112,9/14/2022 0:00,2.04
S6PA00274,C70000112,9/14/2022 0:00,99.63
S0AZ00350,C70000112,9/14/2022 0:00,70.64
S0AZ00350,C70000112,9/14/2022 0:00,17.15
S6PA00274,C70000112,9/14/2022 0:00,1452.37
S0AZ00350,C70000112,9/14/2022 0:00,144.54
S6PA00274,C70000112,9/14/2022 0:00,21.64
S2OH00402,C70000112,9/14/2022 0:00,62.5
S0AZ00350,C70000112,9/14/2022 0:00,24.5
S6PA00274,C70000112,9/14/2022 0:00,4.08
S6PA00274,C70000112,9/14/2022 0:00,31.44
S2WI00441,C70000112,9/14/2022 0:00,490.38
S6PA00274,C70000112,9/14/2022 0:00,387.9
S2OH00402,C70000112,9/14/2022 0:00,62.5
H2OH09031,C70000112,9/14/2022 0:00,62.5
S6NH00091,C70000112,9/14/2022 0:00,62.5
S6NV00200,C70000112,9/14/2022 0:00,22.05
S6PA00274,C70000112,9/14/2022 0:00,477.72
S6PA00274,C70000112,9/14/2022 0:00,4.49
S0AZ00350,C70000112,9/14/2022 0:00,4.9
S2OH00436,C70000112,9/14/2022 0:00,31.25
S2OH00402,C70000112,9/14/2022 0:00,31.25
S6NV00200,C70000112,9/14/2022 0:00,0.82
S6PA00274,C70000112,9/14/2022 0:00,9.39
S6PA00274,C70000112,9/14/2022 0:00,17.56
H8NH01210,C70000112,9/14/2022 0:00,31.25
H0NH02181,C70000112,9/14/2022 0:00,31.25
H8VA02111,C70000112,9/15/2022 0:00,197.5
H8NV03036,C70000112,9/15/2022 0:00,125
S2WI00441,C70000112,9/15/2022 0:00,12.5
H2NV03161,C70000112,9/15/2022 0:00,125
H6NV04020,C70000112,9/15/2022 0:00,125
H2OH02085,C70006432,9/15/2022 0:00,652.53
H8OH05036,C70006432,9/15/2022 0:00,652.53
H2OH16051,C70006432,9/15/2022 0:00,652.53
H4CO04090,C70006432,9/15/2022 0:00,337.53
H6CO05159,C70006432,9/15/2022 0:00,337.53
H6OH04082,C70006432,9/15/2022 0:00,652.53
H0OH06189,C70006432,9/15/2022 0:00,652.53
H2OH03067,C70006432,9/15/2022 0:00,652.53
H2OH14064,C70006432,9/15/2022 0:00,652.53
H8OH01043,C70006432,9/15/2022 0:00,652.53
H2CO08079,C70006432,9/15/2022 0:00,337.53
H0CO03165,C70006432,9/15/2022 0:00,337.53
H2OH15228,C70006432,9/15/2022 0:00,652.53
H2CO07170,C70006432,9/15/2022 0:00,337.53
S2OH00436,C70006432,9/15/2022 0:00,652.53
S2CO00241,C70006432,9/15/2022 0:00,337.53
H8OH12180,C70006432,9/15/2022 0:00,652.53
S0FL00338,C70006432,9/15/2022 0:00,2.42
H2OH09163,C70006432,9/15/2022 0:00,652.53
H6OH08315,C70006432,9/15/2022 0:00,652.53
S6PA00274,C70000112,9/15/2022 0:00,43.75
H2WI01100,C70000112,9/15/2022 0:00,25
H2NV03153,C70000112,9/15/2022 0:00,125
H2MI05119,C70000112,9/15/2022 0:00,125
S2OH00402,C70000112,9/16/2022 0:00,125
H2OH01194,C70000112,9/16/2022 0:00,125
H0IN01150,C70000112,9/16/2022 0:00,625
S2OH00436,C70000112,9/16/2022 0:00,406.25
S2WI00441,C70000112,9/16/2022 0:00,12.5
S2WI00441,C70004148,9/16/2022 0:00,70.97
H2KY03206,C70000666,9/16/2022 0:00,299.42
S0GA00559,C70000666,9/16/2022 0:00,842.72
H6NE02125,C70006432,9/16/2022 0:00,573.56
H6IL18088,C70006432,9/16/2022 0:00,910.82
H4WV02080,C70006432,9/16/2022 0:00,469.22
H0IL17083,C70006432,9/16/2022 0:00,910.82
H0IL15129,C70006432,9/16/2022 0:00,910.82
H8WV03097,C70006432,9/16/2022 0:00,469.22
H2NE01118,C70006432,9/16/2022 0:00,573.56
H6NE03115,C70006432,9/16/2022 0:00,573.56
H4IL12060,C70006432,9/16/2022 0:00,910.82
S2GA00225,C70006432,9/16/2022 0:00,286.99
H2IL13179,C70006432,9/16/2022 0:00,910.82
S2OH00402,C70000112,9/16/2022 0:00,812.5
H0IN01150,C70000112,9/16/2022 0:00,625
S2OH00402,C70000112,9/16/2022 0:00,406.25
H2WI01100,C70000112,9/16/2022 0:00,25
H2IL17147,C70000112,9/16/2022 0:00,125
S2WI00441,C70000112,9/16/2022 0:00,28.5
H0MI03316,C70000112,9/16/2022 0:00,475
H8AZ09040,C70000112,9/17/2022 0:00,62.5
S6PA00274,C70000112,9/17/2022 0:00,125
S2WI00441,C70000112,9/17/2022 0:00,43.75
H6NJ05171,C70000112,9/17/2022 0:00,475
H6MN02131,C70000112,9/17/2022 0:00,125
H2NJ10154,C70000112,9/17/2022 0:00,475
S2OH00402,C70000112,9/17/2022 0:00,18.75
S2OH00402,C70000112,9/17/2022 0:00,187.5
H8NJ07223,C70000112,9/17/2022 0:00,475
H6AZ01199,C70000112,9/17/2022 0:00,37.5
H2CT02112,C70000112,9/17/2022 0:00,187.5
S0AZ00350,C70000112,9/17/2022 0:00,31.25
H2OH09031,C70000112,9/17/2022 0:00,375
S2WI00441,C70000112,9/17/2022 0:00,62.5
H2CT02112,C70000112,9/17/2022 0:00,125
S2OH00436,C70000112,9/17/2022 0:00,18.75
H2IL13153,C70000112,9/17/2022 0:00,187.5
S6PA00274,C70000112,9/17/2022 0:00,250
H6NJ08118,C70000112,9/17/2022 0:00,475
S2OH00436,C70000112,9/17/2022 0:00,187.5
S0AZ00350,C70000112,9/17/2022 0:00,18.75
H2IL13179,C70006432,9/18/2022 0:00,1.8
S2WI00441,C70000112,9/19/2022 0:00,56.25
H2GA12121,C70006432,9/19/2022 0:00,286.99
H4GA01039,C70006432,9/19/2022 0:00,286.99
H4GA11061,C70006432,9/19/2022 0:00,286.99
H6GA03113,C70006432,9/19/2022 0:00,286.99
H0GA08099,C70006432,9/19/2022 0:00,286.99
H0GA06192,C70006432,9/19/2022 0:00,286.99
H8NJ04014,C70006432,9/19/2022 0:00,474.99
H2NJ03258,C70006432,9/19/2022 0:00,474.99
H0GA09246,C70006432,9/19/2022 0:00,286.99
H8NJ02166,C70006432,9/19/2022 0:00,474.99
H0GA07273,C70006432,9/19/2022 0:00,286.99
H0NJ07261,C70006432,9/19/2022 0:00,474.99
S6PA00274,C70000112,9/19/2022 0:00,21.88
H4NJ12149,C70000112,9/19/2022 0:00,62.5
H8NJ03073,C70000112,9/19/2022 0:00,62.5
S6PA00274,C70000112,9/19/2022 0:00,125
H6MN02131,C70000112,9/19/2022 0:00,31.25
H0IA01174,C70005798,9/20/2022 0:00,3500
S0GA00559,C70005988,9/20/2022 0:00,892.68
S2GA00225,C70005988,9/20/2022 0:00,892.68
H2OH09031,C70000666,9/20/2022 0:00,435.54
H8WA08189,C70004262,9/20/2022 0:00,635.92
H2OR06066,C70004262,9/20/2022 0:00,635.93
H8PA07200,C70004262,9/20/2022 0:00,423.95
H6VA04061,C70004262,9/20/2022 0:00,423.94
S6PA00274,C70004262,9/20/2022 0:00,423.95
H8PA06087,C70004262,9/20/2022 0:00,423.95
H8VA07094,C70004262,9/20/2022 0:00,423.94
S2WA00189,C70004262,9/20/2022 0:00,635.92
S2WI00441,C70004262,9/20/2022 0:00,1271.84
H8VA02111,C70004262,9/20/2022 0:00,423.95
H2CO08020,C70004262,9/20/2022 0:00,423.95
H8NC13067,C70004262,9/20/2022 0:00,635.93
S0AZ00350,C70004262,9/20/2022 0:00,635.93
H8MI08102,C70004262,9/20/2022 0:00,1271.85
S6OR00110,C70004262,9/20/2022 0:00,635.93
H8CA49058,C70004262,9/20/2022 0:00,635.93
S0CO00211,C70004262,9/20/2022 0:00,423.95
H6AZ01199,C70004262,9/20/2022 0:00,635.93
S2GA00559,C70004262,9/20/2022 0:00,1271.85
S6NV00200,C70004262,9/20/2022 0:00,635.93
H6NV04020,C70004262,9/20/2022 0:00,635.93
S6NH00091,C70004262,9/20/2022 0:00,423.95
H8CO07045,C70004262,9/20/2022 0:00,423.95
S2OH00402,C70004262,9/20/2022 0:00,1271.85
S4CA00522,C70004262,9/20/2022 0:00,635.93
H8NH01210,C70004262,9/20/2022 0:00,423.95
S2NC00497,C70004262,9/20/2022 0:00,635.93
H0NH02181,C70004262,9/20/2022 0:00,423.95
S2FL00631,C70004262,9/20/2022 0:00,1271.85
H2NC08185,C70006432,9/20/2022 0:00,344.67
H4AZ06045,C70006432,9/20/2022 0:00,209.37
H4NC05146,C70006432,9/20/2022 0:00,344.67
H2NC05157,C70006432,9/20/2022 0:00,344.67
H0AZ01259,C70006432,9/20/2022 0:00,209.37
H2NC07096,C70006432,9/20/2022 0:00,344.67
S2NC00505,C70006432,9/20/2022 0:00,344.67
H0KS02188,C70006432,9/20/2022 0:00,279.91
H8KS04112,C70006432,9/20/2022 0:00,279.91
S0KS00091,C70006432,9/20/2022 0:00,279.91
H0KS03236,C70006432,9/20/2022 0:00,279.91
H2AZ09191,C70006432,9/20/2022 0:00,209.37
H0NC03172,C70006432,9/20/2022 0:00,344.67
H2NC14050,C70006432,9/20/2022 0:00,344.67
H6AZ05083,C70006432,9/20/2022 0:00,209.37
H8AZ08158,C70006432,9/20/2022 0:00,209.37
H0NC09187,C70006432,9/20/2022 0:00,344.67
H4NC10047,C70006432,9/20/2022 0:00,344.67
S2AZ00372,C70006432,9/20/2022 0:00,209.37
H2AZ02360,C70006432,9/20/2022 0:00,209.37
H2AZ01354,C70006432,9/20/2022 0:00,209.37
H0KS01123,C70006432,9/20/2022 0:00,279.91
H0IA01174,C70005798,9/21/2022 0:00,227500
S0GA00559,C70005988,9/21/2022 0:00,143.05
H8KY02031,C70006432,9/21/2022 0:00,313.62
H0KY06104,C70006432,9/21/2022 0:00,313.62
S0KY00156,C70006432,9/21/2022 0:00,313.62
H2KY04121,C70006432,9/21/2022 0:00,313.62
H0KY05015,C70006432,9/21/2022 0:00,313.62
H6KY01110,C70006432,9/21/2022 0:00,313.62
S2GA00225,C70005988,9/22/2022 0:00,735.93
S0GA00559,C70005988,9/22/2022 0:00,735.93
H2OH01194,C70004452,9/22/2022 0:00,6.25
S2OH00402,C70004452,9/22/2022 0:00,9.38
S2OH00436,C70004452,9/22/2022 0:00,3.13
S0FL00338,C70006432,9/22/2022 0:00,2.3
H0IL17083,C70006432,9/22/2022 0:00,2.76
H0NV04023,C70006432,9/22/2022 0:00,1.53
S2WI00441,C70004429,9/23/2022 0:00,2091.42
S0GA00559,C70005988,9/23/2022 0:00,38.67
S6PA00274,C70006176,9/23/2022 0:00,10
S8MI00372,C70000716,9/23/2022 0:00,639.17
H2MI10077,C70000716,9/23/2022 0:00,639.17
H2MI07123,C70000716,9/23/2022 0:00,1266.55
H2MI03197,C70000716,9/23/2022 0:00,548.66
H2MI05119,C70000716,9/23/2022 0:00,1111.47
H8CA05035,C70000716,9/23/2022 0:00,639.17
H0MI08141,C70000716,9/23/2022 0:00,1111.47
H8MI08102,C70000716,9/23/2022 0:00,1266.55
S0GA00559,C70005988,9/23/2022 0:00,38.63
S0GA00559,C70005988,9/23/2022 0:00,515.1
H2IL13153,C70000666,9/23/2022 0:00,1708.2
S2OH00402,C70004452,9/23/2022 0:00,9.38
H2OH01194,C70004452,9/23/2022 0:00,6.25
S2OH00436,C70004452,9/23/2022 0:00,3.13
H4LA06153,C70006432,9/23/2022 0:00,232.63
H6LA04138,C70006432,9/23/2022 0:00,232.63
H8IA02043,C70006432,9/23/2022 0:00,889.29
S4LA00065,C70006432,9/23/2022 0:00,232.63
H0PA07132,C70006432,9/23/2022 0:00,566.4
H2PA06197,C70006432,9/23/2022 0:00,566.4
H0IA04145,C70006432,9/23/2022 0:00,889.29
H0PA08221,C70006432,9/23/2022 0:00,566.4
H6LA03148,C70006432,9/23/2022 0:00,232.63
H0LA01087,C70006432,9/23/2022 0:00,232.63
H2LA05126,C70006432,9/23/2022 0:00,232.63
H0TN04195,C70006432,9/23/2022 0:00,683.45
H2IA03119,C70006432,9/23/2022 0:00,889.29
H0TN03254,C70006432,9/23/2022 0:00,683.45
H0IA01174,C70006432,9/23/2022 0:00,889.29
H8TN02119,C70006432,9/23/2022 0:00,683.45
S2PA00638,C70006432,9/23/2022 0:00,566.4
S0IA00028,C70006432,9/23/2022 0:00,889.29
H0TN01118,C70006432,9/23/2022 0:00,683.45
H8PA10147,C70006432,9/23/2022 0:00,566.4
H2PA04135,C70006432,9/23/2022 0:00,566.4
H6PA16320,C70006432,9/23/2022 0:00,566.4
H2PA12070,C70006432,9/23/2022 0:00,566.4
H8PA13125,C70006432,9/23/2022 0:00,566.4
H8PA18199,C70006432,9/23/2022 0:00,566.4
H8PA05071,C70006432,9/23/2022 0:00,566.4
H2PA17160,C70006432,9/23/2022 0:00,566.4
H0PA03271,C70006432,9/23/2022 0:00,566.4
S2OH00402,C70004452,9/24/2022 0:00,262.5
S2OH00402,C70004452,9/24/2022 0:00,9.38
S2OH00436,C70004452,9/24/2022 0:00,3.13
H2OH01194,C70004452,9/24/2022 0:00,6.25
H0PA08221,C70000716,9/25/2022 0:00,900.31
H6GA03113,C70000716,9/25/2022 0:00,736.33
H4GA11061,C70000716,9/25/2022 0:00,631.39
H2OR05209,C70000716,9/25/2022 0:00,1331.18
H4PA03117,C70000716,9/25/2022 0:00,1139.66
H8PA05071,C70000716,9/25/2022 0:00,1469.96
H8OR02161,C70000716,9/25/2022 0:00,1331.18
H8CA05035,C70000716,9/25/2022 0:00,645.5
H0GA08099,C70000716,9/25/2022 0:00,580.97
H4PA03117,C70000716,9/25/2022 0:00,1139.66
H2PA04135,C70000716,9/25/2022 0:00,1007.73
H2OH02085,C70000716,9/25/2022 0:00,843.3
H0GA09246,C70000716,9/25/2022 0:00,763.58
H6MN02131,C70000716,9/25/2022 0:00,645.5
H8PA10147,C70000716,9/25/2022 0:00,1514.79
H8PA13125,C70000716,9/25/2022 0:00,1538.21
H0GA07273,C70000716,9/25/2022 0:00,696.87
S2PA00638,C70000716,9/25/2022 0:00,17545.13
H8PA18199,C70000716,9/25/2022 0:00,1298.23
H0GA02241,C70000716,9/25/2022 0:00,625.29
H2OH09163,C70000716,9/25/2022 0:00,582.45
S0GA00559,C70000716,9/25/2022 0:00,16682.35
